date,first_name,last_name,email_address,Product,category,source,street_address,city,state,postal_code,country,returned,revenue,cost,Repeat Customer?
2023-03-19 18:25:37,Kelby,Arnell,karnell7z@google.co.uk,Longan,Jewelry,direct,23 3rd Lane,Jacksonville,Florida,32277,United States,true,84.4,64.85,false
2022-12-01 23:06:54,Brynn,Danelut,bdanelut80@addtoany.com,Pastry - Baked Scones - Mini,Baby,direct,346 Carey Road,El Paso,Texas,79923,United States,true,16.22,9.16,false
2023-08-19 16:29:49,Hilarius,Larkcum,hlarkcum81@issuu.com,Pork - Backs - Boneless,Shoes,promotions,1 Corscot Street,Irving,Texas,75062,United States,true,55.33,51.63,false
2023-06-16 16:35:20,Berta,Franck,bfranck82@ifeng.com,Rice Paper,Grocery,video,19 Carioca Junction,Hampton,Virginia,23668,United States,true,85.39,83.19,false
2022-01-11 22:31:57,Gabie,Le Clercq,gleclercq83@google.nl,Table Cloth 72x144 White,Music,promotions,0 8th Junction,Durham,North Carolina,27705,United States,true,7.63,65.76,true
2023-10-28 12:02:12,Jeanelle,Mannagh,jmannagh84@lycos.com,Crab - Meat Combo,Toys,paid search,63765 Nevada Parkway,Omaha,Nebraska,68110,United States,true,46.87,3.05,true
2022-10-09 19:07:52,Kalie,Lamas,klamas85@alibaba.com,Puree - Mocha,Beauty,video,5989 Linden Circle,Memphis,Tennessee,38109,United States,true,55.27,5.89,true
2022-08-02 06:31:11,Tailor,Kegg,tkegg86@live.com,Chocolate Bar - Oh Henry,Jewelry,mobile,0 Reindahl Park,Fayetteville,North Carolina,28305,United States,true,92.27,62.19,false
2022-01-15 09:25:35,Parry,Tumulty,ptumulty87@yellowbook.com,Calypso - Pineapple Passion,Grocery,mobile,8 Morningstar Pass,Jacksonville,Florida,32230,United States,true,64.88,16.19,false
2022-09-17 09:19:34,Kit,Baldi,kbaldi88@gov.uk,"Yogurt - Raspberry, 175 Gr",Home,video,51589 Caliangt Center,Memphis,Tennessee,38143,United States,true,96.63,21.62,true
2022-11-08 19:24:47,Korella,Costigan,kcostigan89@ustream.tv,Lettuce - Red Leaf,Shoes,promotions,43657 Kings Park,Montpelier,Vermont,05609,United States,true,43.35,72.43,true
2023-03-28 05:58:47,Drusilla,Oxbury,doxbury8a@eepurl.com,Chicken - Bones,Jewelry,direct,1208 Shoshone Alley,Salt Lake City,Utah,84130,United States,true,86.31,53.83,true
2022-05-28 07:32:21,Faunie,Wanklyn,fwanklyn8b@hud.gov,Nantucket - Carrot Orange,Computers,mobile,2 Ilene Plaza,Cleveland,Ohio,44191,United States,true,42.43,39.92,false
2023-05-24 23:20:03,Wolf,Kingcott,wkingcott8c@reference.com,"Glass - Wine, Plastic, Clear 5 Oz",Music,mobile,65 Forest Dale Center,San Jose,California,95173,United States,true,81.06,49.38,true
2022-12-01 06:53:23,Ranique,Mixon,rmixon8d@yellowpages.com,Filter - Coffee,Beauty,video,49559 Artisan Plaza,Round Rock,Texas,78682,United States,true,56.34,45.78,false
2023-10-13 20:51:58,Madlin,Betham,mbetham8e@squidoo.com,Beef - Inside Round,Grocery,mobile,4120 Crowley Point,New Haven,Connecticut,06520,United States,true,96.44,18.19,true
2023-05-13 07:16:49,Bale,Monget,bmonget8f@noaa.gov,Rabbit - Legs,Tools,mobile,96308 Summer Ridge Hill,Shawnee Mission,Kansas,66225,United States,false,42.89,55.54,true
2022-03-30 01:41:08,Claudine,Latehouse,clatehouse8g@canalblog.com,Sunflower Seed Raw,Clothing,direct,592 Del Sol Hill,Rochester,New York,14639,United States,true,39.98,6.59,true
2022-12-29 18:25:13,Christiana,Cuseick,ccuseick8h@woothemes.com,Water - Evian 355 Ml,Jewelry,promotions,082 7th Street,Dallas,Texas,75287,United States,true,79.76,36.36,false
2022-04-29 03:07:37,Jaquenette,Children,jchildren8i@com.com,Lid Tray - 16in Dome,Shoes,paid search,03671 Truax Junction,Gatesville,Texas,76598,United States,true,65.94,56.59,true
2023-01-25 14:11:38,Yvon,Hammerich,yhammerich8j@craigslist.org,Sobe - Orange Carrot,Outdoors,mobile,697 Straubel Drive,Fargo,North Dakota,58122,United States,true,91.53,78.61,true
2022-02-10 07:27:10,Niels,Cheine,ncheine8k@ebay.co.uk,Truffle Shells - White Chocolate,Health,direct,5514 Oxford Park,Cumming,Georgia,30130,United States,true,96.37,30.36,false
2022-04-06 11:27:15,Vitia,Albrighton,valbrighton8l@dedecms.com,Wine - Montecillo Rioja Crianza,Games,paid social,73497 Oriole Trail,Chicago,Illinois,60686,United States,true,28.0,50.31,true
2022-12-23 17:46:59,Giacobo,Chazelle,gchazelle8m@msn.com,Coffee - Almond Amaretto,Sports,promotions,645 Granby Parkway,Sacramento,California,95838,United States,false,63.23,51.18,true
2023-01-27 06:50:00,Braden,Flasby,bflasby8n@salon.com,Tea - Decaf 1 Cup,Toys,video,99 Hoffman Crossing,Baltimore,Maryland,21211,United States,true,62.49,82.25,false
2023-05-03 18:59:52,Felipe,Garraway,fgarraway8o@wikimedia.org,Bread Crumbs - Panko,Computers,direct,114 Brentwood Drive,Milwaukee,Wisconsin,53205,United States,true,59.16,54.68,true
2023-06-06 00:46:01,Morley,Quinevan,mquinevan8p@cargocollective.com,Pur Source,Electronics,mobile,5630 Schlimgen Terrace,Seattle,Washington,98158,United States,true,94.7,34.37,true
2023-05-16 10:56:42,Archibald,Whitlam,awhitlam8q@mediafire.com,Onions - Spanish,Shoes,video,78 Jay Center,Washington,District of Columbia,20414,United States,true,71.56,97.52,false
2023-03-02 07:40:18,Graig,Moggle,gmoggle8r@imageshack.us,Chocolate Bar - Oh Henry,Garden,video,78518 Superior Junction,Oklahoma City,Oklahoma,73167,United States,true,48.32,88.86,false
2023-05-11 00:01:22,Horatia,Itzcovichch,hitzcovichch8s@seattletimes.com,Beer - Camerons Auburn,Computers,direct,57161 Dixon Crossing,Los Angeles,California,90060,United States,true,15.12,43.34,false
2023-01-20 08:20:42,Gayel,Athey,gathey8t@ftc.gov,Table Cloth 72x144 White,Jewelry,paid search,931 Red Cloud Plaza,Saint Petersburg,Florida,33737,United States,true,13.23,23.48,true
2022-03-20 05:41:17,Maryrose,Dallison,mdallison8u@omniture.com,Icecream Cone - Areo Chocolate,Kids,promotions,29 Mockingbird Junction,San Antonio,Texas,78260,United States,true,74.66,25.2,true
2022-08-09 21:56:56,Mil,Clemoes,mclemoes8v@mapquest.com,Cilantro / Coriander - Fresh,Industrial,video,1114 Erie Alley,Wichita,Kansas,67215,United States,true,2.46,68.27,false
2022-07-28 16:31:41,Latisha,Cassells,lcassells8w@51.la,Gherkin,Baby,promotions,3 Mosinee Pass,Winston Salem,North Carolina,27116,United States,true,75.87,48.96,false
2022-09-26 15:48:11,Darren,Emanuel,demanuel8x@phpbb.com,"Wine - Saint - Bris 2002, Sauv",Sports,paid social,6 Elgar Avenue,New York City,New York,10029,United States,true,20.11,22.97,true
2023-09-13 20:21:44,Franklin,Wessing,fwessing8y@parallels.com,Coffee Cup 8oz 5338cd,Tools,video,61 Homewood Place,Columbia,South Carolina,29220,United States,true,96.56,28.7,false
2022-08-02 22:40:54,Donella,Koubu,dkoubu8z@hc360.com,Table Cloth 54x54 Colour,Books,paid search,36 Marquette Circle,Dayton,Ohio,45490,United States,true,10.41,41.1,false
2022-10-15 21:34:39,Burgess,Crosseland,bcrosseland90@scribd.com,Flower - Daisies,Grocery,paid social,5 Donald Court,Greenville,South Carolina,29605,United States,true,63.86,88.92,true
2023-07-18 21:10:26,Ginger,Ethersey,gethersey91@elpais.com,"Ranchero - Primerba, Paste",Shoes,video,2 Westport Park,Louisville,Kentucky,40225,United States,false,48.0,13.19,true
2022-12-29 07:25:06,Carleton,Devigne,cdevigne92@hao123.com,"Soup - Knorr, French Onion",Toys,paid search,1189 South Circle,San Francisco,California,94116,United States,true,54.22,47.18,false
2022-08-18 21:06:38,Pearl,Pegden,ppegden93@deviantart.com,Melon - Honey Dew,Baby,paid social,93074 Crescent Oaks Alley,Pittsburgh,Pennsylvania,15235,United States,true,21.2,51.56,true
2022-04-09 02:32:56,Thorpe,Goublier,tgoublier94@nbcnews.com,Nori Sea Weed,Tools,mobile,91561 Union Trail,Des Moines,Iowa,50335,United States,true,74.62,28.24,true
2022-09-18 15:55:42,Gregoire,Halfacre,ghalfacre95@hubpages.com,Soup - Verve - Chipotle Chicken,Clothing,promotions,2 Artisan Pass,Sarasota,Florida,34276,United States,true,13.06,68.73,false
2022-09-28 05:29:44,Bev,Coatman,bcoatman96@is.gd,Filter - Coffee,Computers,mobile,5 Gerald Street,Oklahoma City,Oklahoma,73152,United States,true,11.08,40.8,false
2022-01-19 17:07:31,Babara,Duncklee,bduncklee97@psu.edu,Beer - Sleemans Honey Brown,Books,mobile,0365 Vera Court,Canton,Ohio,44710,United States,true,89.34,26.11,true
2022-06-28 06:36:47,Leena,Radin,lradin98@dion.ne.jp,Arizona - Plum Green Tea,Beauty,mobile,842 Dahle Circle,Duluth,Minnesota,55805,United States,true,86.41,14.94,false
2022-10-03 05:33:30,Myron,Helliwell,mhelliwell99@sciencedirect.com,Potatoes - Mini Red,Computers,promotions,33651 Londonderry Place,Albuquerque,New Mexico,87105,United States,true,13.19,74.37,true
2022-01-06 17:36:22,Allsun,Yukhov,ayukhov9a@github.com,Ecolab - Medallion,Kids,paid social,80 Menomonie Park,Clearwater,Florida,34615,United States,true,30.48,29.61,true
2022-04-04 22:02:31,Daryn,Dunstan,ddunstan9b@blog.com,Cups 10oz Trans,Sports,direct,2596 Portage Park,Milwaukee,Wisconsin,53210,United States,true,30.03,28.51,false
2022-06-22 18:05:11,Quinlan,Gooddy,qgooddy9c@google.ru,Venison - Denver Leg Boneless,Music,paid social,738 American Ash Terrace,Sarasota,Florida,34233,United States,true,3.71,25.98,true
2023-07-26 01:08:19,Shayla,Casari,scasari9d@home.pl,Sprouts - Corn,Jewelry,mobile,9 Service Place,San Jose,California,95138,United States,true,65.7,11.14,false
2022-08-19 18:56:04,Glennie,Bartosiak,gbartosiak9e@acquirethisname.com,Extract - Almond,Computers,video,51068 Lillian Pass,Cincinnati,Ohio,45213,United States,true,35.03,34.77,true
2022-01-18 10:06:06,Matthew,Furzey,mfurzey9f@cnbc.com,Fireball Whisky,Games,promotions,15103 Gerald Parkway,Bellevue,Washington,98008,United States,true,46.57,99.86,false
2023-09-05 16:58:12,Kermy,Ebbings,kebbings9g@alibaba.com,"Wine - White, Chardonnay",Beauty,paid social,13374 Eastlawn Place,Seattle,Washington,98133,United States,true,99.05,79.79,true
2022-01-23 15:21:41,Scot,Pays,spays9h@whitehouse.gov,Food Colouring - Green,Music,video,05 Maple Wood Pass,Saint Louis,Missouri,63158,United States,true,39.38,47.3,false
2022-08-23 12:01:46,Jacqui,Maryman,jmaryman9i@tinypic.com,Lid Tray - 16in Dome,Health,video,95 Northwestern Center,Melbourne,Florida,32919,United States,true,89.69,11.39,true
2023-07-16 02:23:33,Torin,Wildman,twildman9j@rediff.com,Lambcasing,Jewelry,paid search,8 Cascade Lane,Clearwater,Florida,34620,United States,true,68.27,62.19,true
2023-01-17 19:42:11,Sofia,Lacroix,slacroix9k@opera.com,"Bag - Bread, White, Plain",Games,paid search,223 Lakeland Point,Clearwater,Florida,33763,United States,false,89.48,19.42,false
2023-10-28 10:51:07,Nonnah,McKevany,nmckevany9l@behance.net,"Crush - Orange, 355ml",Kids,video,24191 Hoepker Point,Birmingham,Alabama,35244,United States,false,82.11,78.54,false
2022-01-10 14:09:56,Joannes,Quogan,jquogan9m@myspace.com,"Yogurt - Strawberry, 175 Gr",Home,promotions,0431 Messerschmidt Crossing,Rochester,New York,14639,United States,false,42.62,67.1,false
2023-07-20 03:33:32,Claudius,Vardon,cvardon9n@apple.com,Spice - Greek 1 Step,Health,paid social,2 Buell Crossing,Colorado Springs,Colorado,80935,United States,true,16.14,94.13,true
2022-05-24 07:06:51,Merrile,Dunford,mdunford9o@issuu.com,Artichokes - Jerusalem,Shoes,mobile,19056 Eastlawn Terrace,Honolulu,Hawaii,96825,United States,true,99.58,41.31,false
2023-09-06 12:55:52,Ilysa,Dach,idach9p@google.fr,Soup - Campbells Beef Noodle,Clothing,direct,075 Petterle Terrace,Bethesda,Maryland,20892,United States,true,97.84,27.23,true
2022-12-11 17:58:04,Bartie,Dockrill,bdockrill9q@ucsd.edu,Sesame Seed,Clothing,video,299 Ridgeview Street,Brooklyn,New York,11210,United States,true,86.72,18.16,false
2022-03-31 01:53:21,Norrie,Jannex,njannex9r@wp.com,Wood Chips - Regular,Electronics,paid social,15955 Mallard Center,Lakeland,Florida,33811,United States,false,61.8,76.19,false
2023-03-28 18:38:17,Brigida,Semarke,bsemarke9s@usda.gov,Wine - Rioja Campo Viejo,Toys,paid social,20 Shasta Park,San Diego,California,92121,United States,true,33.28,7.33,false
2022-12-08 00:01:45,Vallie,MacInherney,vmacinherney9t@lulu.com,Wasabi Powder,Automotive,paid social,0267 Goodland Road,Kansas City,Missouri,64193,United States,true,8.79,85.11,false
2023-09-29 00:47:36,Wenona,Dinning,wdinning9u@europa.eu,Curry Powder,Kids,promotions,94 Garrison Terrace,Orlando,Florida,32885,United States,true,45.0,97.5,false
2023-04-25 17:07:31,Gasper,Aldham,galdham9v@hatena.ne.jp,Hot Choc Vending,Health,video,0 Fair Oaks Plaza,Anderson,Indiana,46015,United States,true,2.91,61.22,false
2022-01-10 15:48:44,Erasmus,Lovat,elovat9w@bbb.org,"Juice - Tomato, 10 Oz",Grocery,mobile,252 Claremont Center,Jackson,Mississippi,39236,United States,true,13.31,85.54,false
2022-03-15 17:03:15,Carlynn,Counter,ccounter9x@de.vu,Squid - U - 10 Thailand,Sports,mobile,74625 American Pass,Salt Lake City,Utah,84120,United States,true,20.24,40.59,true
2023-02-06 20:02:33,Lorilyn,Manger,lmanger9y@addtoany.com,Sauce - Caesar Dressing,Games,paid search,9365 Maywood Avenue,El Paso,Texas,79905,United States,true,93.68,56.61,true
2023-05-06 00:19:30,Lark,Davidovic,ldavidovic9z@theatlantic.com,Sambuca Cream,Automotive,paid search,7405 Crowley Street,Las Vegas,Nevada,89110,United States,false,52.43,83.54,false
2022-05-02 05:27:32,Conchita,Amiable,camiablea0@hud.gov,Soup Campbells,Garden,video,9 Marquette Lane,Jackson,Mississippi,39296,United States,true,42.03,82.84,true
2022-08-17 16:18:44,Darryl,Blumer,dblumera1@rakuten.co.jp,Chick Peas - Dried,Shoes,paid social,7 Doe Crossing Point,Miami,Florida,33196,United States,true,84.88,89.98,true
2022-11-23 18:32:58,Noel,Dingley,ndingleya2@nih.gov,Pork - Smoked Kassler,Kids,promotions,22665 David Trail,Providence,Rhode Island,02912,United States,true,93.82,39.59,false
2022-03-08 02:10:23,Marsh,Hardy-Piggin,mhardypiggina3@mediafire.com,Fondant - Icing,Health,paid search,26212 Schurz Hill,Atlanta,Georgia,31165,United States,true,11.89,2.19,false
2022-12-20 19:14:27,Florance,Strond,fstronda4@parallels.com,Salt - Celery,Health,direct,3440 Novick Avenue,Jamaica,New York,11436,United States,true,51.35,89.51,false
2022-08-25 01:31:11,Alfredo,Huge,ahugea5@cocolog-nifty.com,Sponge Cake Mix - Vanilla,Grocery,direct,8 Jenifer Parkway,Saint Paul,Minnesota,55146,United States,true,30.63,23.67,true
2023-02-06 01:22:48,Avril,Filippazzo,afilippazzoa6@surveymonkey.com,Chinese Foods - Plain Fried Rice,Industrial,promotions,080 Hermina Way,Springfield,Illinois,62711,United States,true,94.3,79.17,false
2023-08-01 08:07:40,Bekki,Mularkey,bmularkeya7@edublogs.org,Foam Espresso Cup Plain White,Shoes,mobile,46829 Oak Street,Cincinnati,Ohio,45213,United States,true,52.17,81.05,false
2023-04-27 04:53:24,Cleveland,Manis,cmanisa8@miitbeian.gov.cn,Wine - Baron De Rothschild,Tools,video,83 Delaware Court,Saint Petersburg,Florida,33715,United States,true,17.78,91.01,false
2022-09-17 11:09:41,Nona,Jaffra,njaffraa9@cnn.com,"Wine - White, Riesling, Henry Of",Health,mobile,10777 Dryden Terrace,San Jose,California,95113,United States,true,49.31,15.68,false
2023-10-05 11:24:41,Jocko,Bracchi,jbracchiaa@cbsnews.com,Onions - Spanish,Tools,paid social,92 Eastwood Court,Tacoma,Washington,98464,United States,true,37.36,49.67,true
2022-02-12 04:59:47,Christos,Simeons,csimeonsab@ebay.co.uk,Soup Campbells Split Pea And Ham,Books,mobile,9416 Brown Hill,Muncie,Indiana,47306,United States,true,15.37,83.69,true
2023-03-01 19:35:58,Sherilyn,Eglaise,seglaiseac@github.io,Brandy - Bar,Kids,promotions,49 Sachs Park,Palmdale,California,93591,United States,true,80.42,71.67,false
2022-12-12 23:57:13,Edy,Geane,egeanead@nytimes.com,Wine - Riesling Alsace Ac 2001,Grocery,paid social,0655 Saint Paul Junction,San Francisco,California,94116,United States,true,23.03,88.93,true
2023-05-20 20:43:39,Audrey,Holbarrow,aholbarrowae@tuttocitta.it,"Sugar - Brown, Individual",Baby,mobile,9355 Elka Park,San Diego,California,92145,United States,true,41.67,18.67,false
2022-04-20 16:14:18,Rosanne,Newland,rnewlandaf@paypal.com,"Stock - Chicken, White",Computers,paid search,6 Pankratz Trail,Virginia Beach,Virginia,23459,United States,true,19.34,85.28,false
2022-07-27 01:56:21,Shannah,Ace,saceag@studiopress.com,Sauce - Alfredo,Jewelry,paid social,03633 Haas Road,Tampa,Florida,33605,United States,true,17.63,83.27,false
2022-08-25 08:41:03,Reynolds,Gaiger,rgaigerah@lulu.com,Chicken Giblets,Health,video,0 Lukken Crossing,Wichita,Kansas,67205,United States,true,22.32,60.27,true
2023-07-03 12:43:33,Arie,Balke,abalkeai@microsoft.com,Sea Urchin,Beauty,video,62202 Sloan Hill,Omaha,Nebraska,68105,United States,true,18.47,36.17,false
2022-05-30 20:47:45,Nisse,Kneesha,nkneeshaaj@ezinearticles.com,Milk - Chocolate 250 Ml,Shoes,paid social,244 Elka Drive,Spring Hill,Florida,34611,United States,true,92.58,57.3,true
2023-08-28 22:04:56,Dacy,Birden,dbirdenak@meetup.com,Onions - Pearl,Garden,video,85 2nd Lane,Boise,Idaho,83757,United States,true,97.16,95.45,false
2023-01-31 01:44:44,Emelina,Fiorentino,efiorentinoal@nationalgeographic.com,"Chicken - Leg, Boneless",Toys,mobile,15 Little Fleur Hill,Iowa City,Iowa,52245,United States,true,10.5,18.15,false
2022-07-13 01:27:50,Phineas,Draisey,pdraiseyam@mit.edu,Fuji Apples,Music,video,17198 1st Pass,Chicago,Illinois,60669,United States,true,30.12,84.18,true
2022-08-26 04:15:02,Marillin,Treven,mtrevenan@addthis.com,Tea - Herbal Sweet Dreams,Computers,mobile,17354 Corry Trail,Boulder,Colorado,80310,United States,true,26.13,50.75,true
2023-06-09 12:25:49,Antonius,Mugridge,amugridgeao@intel.com,Cookie Dough - Double,Books,direct,03597 Lunder Terrace,Portsmouth,Virginia,23705,United States,true,76.72,51.69,true
2022-05-29 22:33:49,Clive,Kirsz,ckirszap@github.com,"Lemonade - Black Cherry, 591 Ml",Electronics,mobile,06279 Northview Plaza,San Diego,California,92170,United States,true,61.62,24.6,true
2022-05-22 20:25:25,Christalle,Botton,cbottonaq@hostgator.com,Skirt - 24 Foot,Health,video,60667 Fairfield Center,Pasadena,California,91125,United States,true,48.53,1.12,true
2023-01-03 13:50:25,Lazar,Tschursch,ltschurschar@wisc.edu,Flour - Teff,Beauty,video,97029 Clemons Avenue,Dallas,Texas,75397,United States,true,93.76,50.47,false
2022-08-15 08:04:47,Gearard,Berks,gberksas@amazon.de,Pepper - Red Chili,Computers,video,45878 Killdeer Trail,Wichita Falls,Texas,76305,United States,true,57.14,19.91,false
2023-08-06 00:57:30,Marieann,Quixley,mquixleyat@wordpress.org,Juice - Ocean Spray Kiwi,Outdoors,direct,45 North Terrace,Frederick,Maryland,21705,United States,true,8.35,88.49,true
2023-05-29 06:51:39,Nickey,Martill,nmartillau@chicagotribune.com,Vegetable - Base,Kids,direct,4301 High Crossing Drive,New Orleans,Louisiana,70160,United States,true,52.05,81.91,true
2023-09-06 12:33:32,Loraine,Gillyatt,lgillyattav@histats.com,Lettuce - Lolla Rosa,Home,video,3 Ryan Terrace,Roanoke,Virginia,24040,United States,true,69.46,46.92,true
2023-05-23 19:54:01,Tabbi,Stride,tstrideaw@webeden.co.uk,Table Cloth 54x72 White,Automotive,mobile,51288 Weeping Birch Pass,Pompano Beach,Florida,33075,United States,true,14.78,64.17,false
2023-05-17 10:28:43,Bond,Brackstone,bbrackstoneax@fastcompany.com,Coffee - Dark Roast,Grocery,video,6 Susan Court,Houston,Texas,77293,United States,true,59.05,10.69,false
2022-02-24 21:51:24,Brendon,Bauldrey,bbauldreyay@ftc.gov,Lamb - Shanks,Books,promotions,9 East Park,Baltimore,Maryland,21265,United States,true,20.47,65.08,true
2022-08-13 17:43:41,Zahara,Tirrey,ztirreyaz@edublogs.org,"Vermacelli - Sprinkles, Assorted",Baby,mobile,371 Blackbird Avenue,Boston,Massachusetts,02119,United States,false,10.2,64.46,false
2022-01-17 03:24:07,Corry,Mallon,cmallonb0@abc.net.au,Wine - Rosso Toscano Igt,Home,mobile,02 Miller Plaza,Dayton,Ohio,45440,United States,true,31.44,42.97,true
2023-08-19 00:13:44,Alicea,Danhel,adanhelb1@ifeng.com,Scallops - In Shell,Industrial,direct,83 Heffernan Junction,New York City,New York,10275,United States,true,17.05,86.19,false
2022-05-14 10:37:23,Consolata,Kleinschmidt,ckleinschmidtb2@wordpress.com,Beef - Tenderloin Tails,Baby,direct,8266 Laurel Place,Austin,Texas,78778,United States,true,11.74,47.79,true
2022-06-14 08:01:40,Ab,Dunne,adunneb3@tuttocitta.it,Drambuie,Grocery,paid search,9 Cottonwood Parkway,Little Rock,Arkansas,72215,United States,true,80.11,8.54,false
2023-01-19 03:14:01,Nikola,Lettley,nlettleyb4@g.co,Blackberries,Jewelry,paid social,2139 New Castle Terrace,Reston,Virginia,22096,United States,false,74.05,78.68,false
2022-10-04 10:02:55,Clarine,Blackway,cblackwayb5@weather.com,Appetizer - Tarragon Chicken,Home,direct,382 Kim Terrace,Carson City,Nevada,89706,United States,true,25.36,52.75,false
2022-04-21 18:30:14,Alisander,Linnard,alinnardb6@etsy.com,Bagel - Ched Chs Presliced,Baby,direct,13601 Garrison Terrace,Los Angeles,California,90010,United States,true,42.51,54.63,true
2023-08-07 20:28:19,Kaia,Goulthorp,kgoulthorpb7@webeden.co.uk,Table Cloth 62x120 Colour,Automotive,mobile,798 Monument Alley,Oakland,California,94622,United States,true,61.85,52.13,true
2023-09-24 04:16:47,Yolane,MacKain,ymackainb8@4shared.com,Cake - Pancake,Grocery,paid search,4 Springview Park,Mobile,Alabama,36670,United States,true,2.16,16.75,true
2023-08-06 17:22:56,Brynna,Allchorn,ballchornb9@hud.gov,Dill Weed - Dry,Health,paid search,87995 Columbus Parkway,Washington,District of Columbia,20557,United States,true,4.1,49.06,false
2022-08-06 01:33:51,Friederike,Eggleston,fegglestonba@histats.com,Bread Bowl Plain,Kids,promotions,9009 New Castle Pass,Elmira,New York,14905,United States,true,24.6,80.14,false
2022-03-26 16:29:11,Vivienne,Minmagh,vminmaghbb@cbsnews.com,Bread Sour Rolls,Beauty,paid search,9 Village Green Terrace,Pensacola,Florida,32575,United States,true,29.52,26.45,false
2022-03-12 14:47:25,Troy,Case,tcasebc@linkedin.com,Shichimi Togarashi Peppeers,Garden,paid social,7919 Corben Way,Huntington,West Virginia,25770,United States,true,86.25,32.38,true
2022-02-12 03:42:23,Ardene,Brain,abrainbd@prnewswire.com,Tomato Paste,Toys,promotions,04 Cordelia Trail,Cincinnati,Ohio,45223,United States,true,72.91,65.31,false
2023-10-22 08:43:15,Jaime,Duly,jdulybe@cbc.ca,Bread - Raisin Walnut Oval,Games,paid search,9 Kennedy Drive,Arlington,Texas,76011,United States,false,27.77,60.89,true
2022-02-25 21:37:47,Mordy,Gianolo,mgianolobf@latimes.com,"Fish - Soup Base, Bouillon",Games,promotions,87729 Portage Circle,Topeka,Kansas,66606,United States,true,52.15,25.58,false
2023-07-01 00:05:25,Leeanne,Rumble,lrumblebg@netvibes.com,"Soup - Campbells, Lentil",Electronics,promotions,3092 Barnett Park,Shreveport,Louisiana,71151,United States,true,63.22,83.61,true
2022-03-06 07:39:57,Jilli,Helstrom,jhelstrombh@typepad.com,Soup - Cream Of Potato / Leek,Electronics,paid search,99545 Daystar Crossing,San Jose,California,95155,United States,true,94.32,47.2,true
2023-01-17 18:54:41,Brooks,Jury,bjurybi@godaddy.com,Chocolate - White,Baby,paid search,9 Prairieview Trail,Rochester,New York,14609,United States,false,88.16,51.98,false
2022-05-05 05:13:01,Laureen,Fakes,lfakesbj@gravatar.com,Cinnamon - Stick,Garden,paid search,06 Brentwood Junction,Washington,District of Columbia,20231,United States,false,23.09,20.57,true
2022-10-17 14:07:27,Shae,Shark,ssharkbk@bloglovin.com,"Sauce - Apple, Unsweetened",Electronics,video,66569 Pennsylvania Way,Grand Junction,Colorado,81505,United States,true,50.21,88.2,true
2023-05-18 12:06:10,Bengt,Thow,bthowbl@chron.com,Beef - Ground Medium,Health,paid social,1 Knutson Place,Pensacola,Florida,32595,United States,true,22.04,68.28,false
2022-06-21 00:37:38,Hilde,Wilks,hwilksbm@mozilla.com,Crush - Cream Soda,Books,video,2 Summerview Point,Monroe,Louisiana,71208,United States,true,14.34,69.83,false
2023-05-16 03:57:08,Tucky,Tart,ttartbn@slideshare.net,Beef - Tenderloin Tails,Music,promotions,15740 Monument Alley,Peoria,Arizona,85383,United States,false,87.06,45.7,true
2022-04-08 19:39:16,Felisha,Phizakarley,fphizakarleybo@ucla.edu,"Cheese - Cheddar, Medium",Books,paid search,90 Bultman Parkway,Wilkes Barre,Pennsylvania,18768,United States,true,53.97,95.38,false
2022-06-11 16:48:04,Lizbeth,Abisetti,labisettibp@yandex.ru,Truffle Cups - Brown,Health,paid social,3 Lillian Alley,San Diego,California,92115,United States,true,15.73,27.16,true
2022-11-20 01:10:15,Roderick,Mellon,rmellonbq@mozilla.com,Beer - Molson Excel,Shoes,paid search,8 Northview Center,New York City,New York,10045,United States,true,96.21,25.16,false
2023-07-05 14:23:14,Blake,Penhalewick,bpenhalewickbr@yahoo.com,Pepper - Cayenne,Toys,paid search,0525 Forest Run Terrace,White Plains,New York,10633,United States,true,29.27,7.72,true
2023-06-26 22:24:26,Gisella,Dobrowlski,gdobrowlskibs@oakley.com,"Pail - 4l White, With Handle",Tools,paid social,01962 Victoria Lane,Lubbock,Texas,79491,United States,true,67.6,9.29,true
2022-12-21 05:33:23,Bowie,Able,bablebt@twitter.com,Cornflakes,Music,direct,61510 Clarendon Park,Wichita,Kansas,67236,United States,true,99.32,61.62,false
2023-09-25 03:05:33,Ichabod,Cossem,icossembu@wp.com,Soup - Campbells - Chicken Noodle,Electronics,video,79 Montana Plaza,Pittsburgh,Pennsylvania,15240,United States,true,48.55,86.3,false
2022-05-09 14:27:36,Zaccaria,Wordington,zwordingtonbv@artisteer.com,"Quail - Eggs, Fresh",Tools,paid social,5835 Bellgrove Alley,Portland,Oregon,97221,United States,true,1.86,58.56,true
2023-03-29 10:58:13,Hall,Waud,hwaudbw@dropbox.com,Tomatoes - Cherry,Home,promotions,201 Laurel Park,Oklahoma City,Oklahoma,73167,United States,false,47.38,15.54,false
2022-10-22 16:38:48,Cobbie,Yakunchikov,cyakunchikovbx@archive.org,Flour Pastry Super Fine,Automotive,mobile,6 Northfield Center,Austin,Texas,78749,United States,true,70.97,44.6,false
2023-03-12 16:09:57,Junette,Truin,jtruinby@multiply.com,Milk - Skim,Shoes,direct,27 Laurel Crossing,Houston,Texas,77090,United States,true,28.99,93.99,true
